spring1,spring2
-709.84585,1936.8266
-596.98786,1664.47865
-233.68041,1304.11717
1770.33702,2040.21551
287.54571,1447.3183
-934.05493,1856.69577
-422.3241,1994.42534
-842.60665,1250.49898
1921.29297,2003.3756
-1025.73027,1641.43769
1732.73379,1840.17814
1997.48397,1891.79056
-451.3137,1283.04434
226.22976,3758.27393
-51.67471,1945.06801
1110.52245,2066.11898
1357.27442,1546.53307
-1140.19273,1765.74737
578.81935,4381.61521
-189.40653,1023.64391
-688.8021,1226.94088
-932.58662,1896.07253
-246.62817,1202.61325
771.99715,4075.73869
-874.60629,1257.33738
-616.89399,1948.71612
-650.75615,1847.19675
-156.26703,2391.44476
950.63863,2095.11245
155.20746,1110.5219
-1124.46107,1758.29519
1567.65019,1430.55886
910.6617,2079.39224
-571.44997,1225.77641
2632.19902,1594.35962
1349.37412,2080.11544
1528.56974,1696.00251
2339.88676,1484.39838
1217.84947,2095.10063
-553.49822,1012.3875
812.62062,3621.9716
-773.82215,1241.88868
-787.7568,1881.79539
1708.33256,1419.22166
1690.14703,2039.98456
-588.39952,1413.4777
831.94047,3524.57968
1223.63931,2099.72085
1597.50486,1703.48997
-841.89178,1597.63005
-308.31023,881.31901
2784.95101,1342.16441
2240.65276,1852.04065
-719.24505,1867.85068
800.92984,4052.49193
731.91198,3926.88099
2391.16685,1483.51043
1444.26743,1770.9426
-787.2962,1510.15997
-861.02303,1790.45101
625.47896,4450.41477
1667.57556,1821.5295
1306.49697,1710.03636
-271.1485,983.66964
1532.92224,1768.33785
2620.12787,1583.40881
-961.00228,1261.18769
-1069.08386,1741.83693
-854.65725,1797.5041
-891.45219,1272.40398
1457.66022,1928.07601
1209.25043,1988.49715
-476.43098,1223.87376
-875.23498,1351.83447
1423.89341,1604.06476
689.83039,4149.06083
-766.3329,1874.11752
209.87054,3851.05378
-125.33356,2133.36344
1569.21379,1880.35337
1458.26714,1987.25541
1284.47222,1732.10746
-294.05513,1977.64543
13.27917,1329.67611
-1142.37554,1572.25271
-811.87916,1348.65675
155.3852,1145.53057
2883.2324,801.58103
2178.03219,1560.47717
-230.79282,2049.74994
-1108.96133,1667.79531
376.25377,2578.84498
272.6349,2019.3705
1865.39925,1927.75914
-179.7809,1030.48061
-47.15283,1235.4479
2858.07071,1118.8027
-986.25501,1837.7476
1174.61794,1520.48362
1675.57505,1748.94532
1950.32483,1930.09593
635.48567,4536.78036
1526.04611,1995.79968
-703.56309,1264.31825
-563.06363,1992.94744
-299.72388,858.96915
1144.98351,2088.63884
340.00465,2078.07899
2482.14421,1658.04202
1760.73923,1675.53923
-490.70601,1405.78232
776.36935,3566.93218
1707.68096,1964.85405
-394.83957,1055.45491
1939.7864,1962.94864
2457.48903,1529.29538
773.46246,3484.16082
-437.89417,1565.23609
1356.62682,1953.89042
496.56457,2026.35256
1619.19706,1723.44045
-628.13732,1325.47748
1519.19293,1674.16457
2257.02581,1877.2111
-1077.96005,1846.53879
1757.68461,2025.95256
-436.24534,904.35228
769.61579,2275.0662
243.15368,4035.95772
-739.68959,1920.39047
2143.46718,1646.90187
1404.60976,2107.15879
-611.73925,1569.90637
1610.84091,1628.77299
871.5848,3695.44012
202.61523,3538.19433
1560.56609,2026.81092
-847.56133,1845.5179
-940.77466,1342.09088
846.19278,3690.98542
-1138.75371,1726.32985
826.23898,2132.54477
-1158.53823,1571.23961
840.89158,3749.1434
758.61365,4050.34376
1357.17081,1777.50099
1902.78627,1959.03101
2346.59405,1480.75746
1823.61314,1972.41169
-408.76185,839.216
795.66584,3752.62259
366.20104,2056.89994
-912.002,1331.106
197.82267,4040.45814
1071.88979,2069.79104
-1070.06762,1353.56268
2753.83488,1425.3557
240.16559,3235.66243
1478.11937,1540.34285
-920.06179,1896.43999
754.91635,3259.17424
2690.93457,1643.78276
1237.11471,2095.03753
-464.85157,2005.05276
1329.3183,2076.10046
-1128.88692,1716.67772
832.59359,3478.04379
1672.48651,1846.8743
-384.84657,1071.16139
1257.13187,1664.00131
1192.52536,1695.63266
-619.57269,1294.94979
-387.39984,950.95449
198.50977,3394.34203
2262.07925,1456.49184
-813.36337,1804.04487
350.9437,3008.6108
835.7427,3090.27321
1068.63916,2065.18443
1527.18306,2064.11328
1955.67303,1997.92233
-402.40736,867.15921
1087.53502,2535.95624
2273.59564,1627.51305
-181.77155,2058.74448
-885.76225,1339.42127
191.05907,1069.7812
-769.08782,1389.13229
268.22688,4232.76277
-76.06417,999.41925
182.02199,2601.30631
1706.64618,1553.71877
-1084.16862,1694.09988
489.44239,2175.98003
1689.89107,1914.46631
2827.56039,459.43081
-127.14819,1915.84006
822.39299,2131.42465
-945.64765,1519.31283
-941.6249,1434.97658
-1163.01086,1771.3864
177.96251,3646.15179
841.29144,3790.48792
955.9724,2058.57831
1414.32407,2072.90464
-499.95841,1967.62167
1244.57758,2081.17453
1731.58645,1510.9206
1812.53506,1395.67636
1685.17252,2006.568
1011.87615,2281.45242
-413.61167,846.82527
-1005.60422,1775.13367
235.13189,3800.33115
2285.75865,1610.49683
2063.95814,1708.92886
1710.72072,1964.47714
-120.20296,1380.1273
2223.67593,1731.83473
-976.06349,1511.83275
-1017.47105,1342.47361
834.95596,3295.64223
-261.79017,1632.42202
2805.80028,400.92558
1520.12144,1805.64345
-189.81267,1000.79548
-1067.80228,1505.14067
180.41295,3549.80178
-719.56998,1720.30036
1328.218,1957.7221
2421.28112,1803.45712
726.98989,3398.22508
1903.23293,1837.33252
1347.87646,1909.70617
-560.79125,1820.82157
1114.1691,2164.75846
-900.3327,1273.04848
-1083.1358,1804.50758
-634.479,1389.69058
-1007.8046354378,3509.81262785829
809.9691,3278.85403
-394.88096,940.01931
2496.46243,1727.8309
-858.84125,1229.60124
-591.88995,1776.71216
-248.47883,784.84185
-587.36116,1652.55491
2507.3843,1661.77591
1628.53754,1335.0046
2438.3973,1798.00684
1798.91082,1983.62186
819.6673,4200.72533
-447.70432,879.95663
280.80614,2062.19278
1354.91623,2079.36848
1572.478,1421.53251
681.07235,4361.87397
1471.33445,2018.14915
1612.2448,1831.92505
1388.91259,2102.87929
2690.05321,1597.56752
-1178.29633,1618.42303
2008.83185,1956.69643
230.32819,2847.4448
1531.9552,2087.39847
857.05455,2092.97998
1428.82506,1368.8308
-322.69428,797.06217
1181.84913,2071.79166
-853.99281,1290.5569
-696.72396,1948.48231
1786.23731,2010.26963
-565.19066,1607.24909
223.56225,4293.15061
749.63537,4205.46334
1109.26499,2121.55103
1607.62682,2064.79958
1001.30285,4.48090000000002
-0.09915,1091.71978
1363.16315,1651.65057
1977.1017,1715.2975
612.94067,4411.14252
1930.61777,1977.87816
257.53206,4198.8122
870.37978,3922.69165
943.99269,2510.59924
-479.17667,1759.88702
-834.29722,1518.13633
-1114.05328,1770.05144
1659.36882,2000.0521
1074.28385,2101.14207
1355.91809,1793.9854
-1062.8174054378,3477.83203785829
847.82995,3544.68655
-492.19383,1957.30451
843.0399,4125.57303
2700.6206,1510.01665
-589.62654,2007.79852
-891.84824,1353.97491
230.95216,2181.89473
153.89984,2126.897
814.68184,3650.56847
842.23017,2075.41595
2209.70198,1802.44763
-1022.39002,1835.84539
-322.539,1254.98947
1860.76457,1963.25707
143.87228,2308.89073
-924.214,1225.15169
1961.51465,1853.85808
2377.94676,1687.09749
-507.79403,1413.5346
2477.30643,1781.19444
854.84943,2356.98055
-1051.54544,1522.36881
1583.52575,2086.85172
203.3749,4207.92189
1389.10929,1731.42565
792.51505,3417.29856
-1028.23059,1674.80043
2626.63171,1673.98662
1416.2127,1412.99502
-400.33158,1386.38125
358.63156,2926.9836
723.28587,4205.37837
2853.85302,546.80579
846.40251,3632.88569
2095.79128,1927.60214
456.26232,2718.83948
-1022.57011,1829.34202
-607.26346,1472.82137
2482.22506,1490.46407
-701.18363,1404.67885
829.77134,2990.07232
635.22693,1693.63225
281.93474,4494.73319
1696.73367,1432.0033
1348.24624,2067.58256
-934.61105,1799.93509
1220.52707,1661.42347
1659.52221,1846.54886
2705.38641,1638.04748
-681.22633,1055.77297
1682.17685,1967.97594
-988.93887,1651.33117
1668.23336,1452.15507
2342.18839,1445.28164
830.06536,3687.43044
-435.54764,1986.75112
1531.40892,1372.35128
2837.48643,468.37665
1637.85194,1321.91446
1709.0242,1511.24684
2666.95253,1580.93938
829.74619,4109.01781
-206.90535,991.12181
1421.70621,1829.93427
1632.28013,1814.61303
2427.25543,1592.96073
-836.6246,1580.27001
1564.62424,1436.99088
1258.02186,1718.70337
1520.63068,1984.84321
-1152.99193,1702.89852
752.84775,2088.51364
-1106.24295,1747.40456
1600.46548,2098.39925
-818.01502,1217.86153
-163.8233,949.48147
2493.20316,1638.86444
-794.39443,1744.56812
-960.06116,1741.09075
1951.53786,1767.10318
-973.6513,1286.39174
-930.86499,1832.96921
784.12971,3479.54629
1813.51214,1821.50202
2647.85599,1591.73133
651.92816,4581.43106
1519.87558,1335.82622
-1040.5210554378,3497.67428785829
772.09416,2437.38283
1484.332,1698.66378
683.89774,4380.70605
1936.72849,1998.57655
2337.0266,1870.83405
1779.55719,2001.53091
2294.42132,1621.70747
2865.55846,659.72166
209.71573,3811.8934
1572.90627,1394.42315
135.69362,2791.34921
805.53379,3210.86169
1643.66001,1723.75593
1378.10025,2078.30936
670.43875,4379.87988
851.01708,4061.62634
-922.72436,1555.53992
1093.8321,2089.1317
2724.98243,1632.55704
2656.51681,1638.02072
1286.27929,1611.26299
-409.10552,1009.47721
161.13206,3050.46728
295.48796,4520.56323
-343.31983,1956.76496
-351.06,800.98543
812.65769,3173.32854
-642.38338,1249.68953
983.59246,15.3500700000004
2373.4536,1684.13728
1317.71291,1359.90673
1637.06909,1918.28974
1686.12408,1893.79863
4.85672,1143.15256
1092.77757,1760.49662
-889.86122,1398.89395
-954.64729,1804.96835
191.67817,1032.68243
394.16978,2244.57739
-891.49196,1513.70015
184.37676,3524.82666
1467.39221,1971.21584
2606.94467,1683.48606
1964.20292,2022.16818
-824.45633,1898.58005
688.54972,4359.45991
-1080.47657,1806.37264
152.74457,2880.32486
2313.63952,1879.19999
-207.30948,2323.59848
2181.86243,1921.09567
-40.60791,1137.87448
1656.1899,2058.28689
-848.05698,1391.47894
2887.72182,901.33351
2673.08593,1634.66585
-1095.42095,1770.11126
1038.3311,2092.24737
1783.38202,1927.66102
780.1846,4180.06509
-518.78711,1986.53385
808.98514,3734.63808
200.07204,4250.46668
2800.04227,1315.45202
1615.69676,1736.50085
1731.71457,1690.23084
22.12599,2629.06902
826.63631,4189.42643
1120.12609,2079.32395
957.38581,2042.58501
-545.11235,982.71325
-754.19914,1926.9275
-203.29811,2039.6058
1429.44117,1973.24368
2260.34023,1400.55627
692.37372,3404.04652
515.37848,2165.63548
-951.03041,1688.90515
820.15345,2916.07999
-594.17911,1113.4194
-123.71939,884.00085
2885.78744,996.91563
2871.7109,1071.62704
194.96577,3728.87221
741.32542,4302.2936
2671.11992,1548.39313
-67.08351,958.05452
-459.11112,1976.63394
862.05907,3809.13038
767.35682,1360.20054
192.94327,2797.34643
-453.55508,1170.9778
-592.03378,1027.40358
1318.5944,2076.67402
797.79992,3454.9517
773.74467,2646.0347
827.05097,3738.66466
-343.14988,2013.60926
-501.33963,1038.25273
1448.5878,1618.59369
-290.72894,781.52403
1648.9455,1904.95052
-357.33026,1505.79356
845.96169,3735.16575
-246.62563,931.61949
2788.64828,1307.78562
2711.69028,1635.41493
741.47804,2112.22221
-693.27173,1910.25196
-655.95665,1200.78476
2684.83506,1600.6655
-1093.27242,1542.12447
781.27697,4240.29735
1645.07652,1788.7766
-1062.64154,1648.50596
1702.68857,2003.55277
-1090.24797,1559.8509
2600.45178,1652.13759
2560.31084,1668.24513
2270.22708,1426.79898
853.10724,3235.75851
245.43727,4255.14873
-1178.37781,1731.6298
218.87794,2948.88326
-156.66513,2379.66974
-1034.99114,1686.66607
2326.84651,1504.72385
1216.06443,1407.0713
-68.60386,1097.49597
-443.70658,1962.21204
-1052.69532,1823.23012
2094.81154,1625.28392
1281.51614,1966.56673
-464.64902,1894.10165
246.85066,2908.845
793.18674,2448.64764
-1032.8261554378,3516.58913785829
201.05042,4174.57116
-273.5132,1774.7456
1934.25301,2007.51598
1882.39304,1857.66857
1544.72546,1960.2844
-920.23175,1209.49781
193.07736,2686.10193
-801.744,1945.96499
-745.58497,1142.78081
-57.15339,851.70275
-403.12475,2151.58493
917.2325,2080.27209
1255.52466,1916.55713
197.7468,4027.07639
603.18959,4459.29427
836.00399,3092.61846
-857.96308,1910.06306
-1095.07386,1799.98839
-769.68225,1871.53658
1495.44066,1670.01236
2028.51923,1689.61709
1666.20774,1837.68718
2169.59327,1501.33628
1784.72646,2024.01262
-919.75585,1883.10936
-466.06367,933.56021
300.62865,4507.78961
-1066.0917,1376.73068
-689.43762,1267.27165
1156.85475,2096.31165
2249.49884,1699.87539
-464.01381,1982.18296
748.83136,3169.75984
338.29158,4506.79462
-637.46922,1105.16694
2892.62383,907.86017
-910.34361,1888.68001
2196.67707,1941.83533
2818.98225,1278.47571
535.2212,3595.46873
-957.84008,1249.63686
-440.57813,1456.32068
-591.34805,1501.77558
1536.7973,1589.566
1984.60146,1515.86627
2512.81109,1789.36663
233.7614,2054.13077
1288.70094,2072.62018
2064.46899,1926.4615
479.02431,4336.93816
1300.68163,1921.13013
-1120.78293,1426.49675
-789.43271,1461.93648
-1128.16986,1778.40441
1335.28094,1702.16212
1633.40662,1432.92848
-754.49977,1769.35175
1472.46067,2014.03368
740.134,1922.95708
1870.95215,1969.71929
1841.80055,2044.116
2182.80852,1908.38944
2654.6061,1398.15166
-807.99884,1881.43918
1511.31491,1740.16415
815.60373,2096.23948
204.10728,4061.04797
213.13119,3946.3502
-939.04146,1882.11167
2812.08642,415.0334
984.45094,19.7499000000003
1670.86965,1362.76781
-1094.07607,1814.86863
-1166.16841,1627.69632
-1063.09794,1641.82859
60.32931,972.21233
308.93538,4492.94764
2243.33882,1874.64695
-225.33438,2311.62363
2253.01803,1910.43409
-463.16073,2016.26355
2455.29951,1800.27392
114.16466,1006.87767
831.26333,3647.09541
-440.1249,997.31699
-512.18283,1961.43374
1350.02797,1947.4508
1420.52168,2065.75972
815.05132,3146.43324
10.93925,1003.56277
-453.64722,1727.69798
-1050.95305,1527.05882
-310.9135,930.24901
-500.44823,1350.28572
1521.34272,2285.28578
-942.71948,1345.76462
-632.61508,1963.61748
774.30111,2460.42561
-18.34613,1015.19406
711.84042,4339.73191
1580.89006,1410.40128
-996.94238,1705.65165
192.9518,3648.6055
1824.26723,1578.37835
63.79509,1401.0792
747.64598,3509.24388
242.85453,3073.09703
-78.32782,2023.85482
1501.16806,1550.68203
1641.25921,1898.49717
2222.22798,1451.39863
1707.70625,1560.66936
803.68408,3101.94025
2283.61355,1709.68756
1608.83356,1335.8034
-87.93663,2011.58884
1345.97592,2115.83069
-761.2739,1491.78319
-1007.20323,1823.33649
-230.49707,872.53377
1601.21457,2024.06271
645.82477,4295.1895
835.84128,3513.53658
1381.64934,2106.44986
-992.4319,1709.28186
152.72483,2982.30815
1570.77475,1645.43958
1294.59844,1347.63347
-846.8455,1269.10252
354.64257,4316.02621
-690.91049,1067.84337
1111.35647,2096.21966
-491.81103,1147.93439
1194.55653,1398.20369
1152.70291,1605.40961
2028.78001,1379.19958
1482.06269,1956.71673
-350.38013,808.29066
-529.66043,982.82507
-760.63886,1249.87922
-888.52818,1406.71513
1980.47219,1898.33727
210.64765,3952.81278
1175.59509,2295.68834
-1095.3668,1743.6528
135.39962,2592.81217
2329.8161,1454.19105
1639.16617,1794.18686
-695.92949,1954.141
1615.32422,1310.87494
-861.00755,1453.55546
-840.8633,1887.75408
2125.25079,1885.85486
185.90209,3276.3158
2022.86216,1718.5416
893.18342,1928.14407
1570.59528,1967.75644
-849.1025,1643.7114
2741.36419,1548.77575
-797.57493,1187.70201
2852.84323,1150.84144
-423.19416,1175.45955
1196.13079,1569.98225
2708.05101,1481.26926
774.63419,2401.4649
827.83906,3863.80884
-277.15555,804.56829
1886.85305,2007.52515
-263.94992,811.03168
1546.46692,1696.93029
838.69112,3911.94693
1817.29448,1399.23159
1748.62377,1969.18092
1394.6375,2058.20344
-383.65262,1338.23901
-1004.0532454378,3541.04475785829
1946.4506,1971.16558
-637.53162,1383.96924
1502.54027,1515.58684
2151.69184,1524.75835
1389.45481,1738.9741
-1109.36649,1809.06687
1148.92275,2094.55599
-185.23255,989.32069
1264.76663,1931.06654
758.99157,2143.14109
-468.29702,2017.95676
1553.02118,1364.76482
1183.85141,1906.36723
-668.68326,1121.16042
1936.05345,1749.45882
-1035.14557,1654.45129
-1004.12731,1572.5883
47.60774,1169.99941
208.32111,3226.01721
-896.50016,1758.26633
-966.84814,1856.50921
970.74636,1666.81759
546.27516,2519.3181
1273.5593,1657.99352
2119.90716,1912.01257
830.7251,3679.09851
254.66793,4288.24261
197.65232,2855.68783
2157.29109,1436.33618
1656.18153,1742.67252
-1100.96253,1825.46038
2788.54735,1314.61962
1265.09215,1493.52102
-569.94722,2042.95247
823.0684,3520.54137
1313.46391,1703.60169
2324.4004,1485.30466
2338.5455,1424.78906
-922.36091,1258.46603
-917.45017,1235.66776
829.74771,3968.72447
-258.44773,1453.25255
-598.54738,1992.8418
2775.84414,325.60703
197.77904,3460.05935
1772.8718,1783.00841
197.37544,4168.61516
825.62536,3651.84286
716.73071,4328.73635
2624.29513,1437.37894
-981.90534,1272.28212
-773.16879,1897.45618
1671.30358,1403.03324
216.83977,3704.91169
145.71543,1061.40148
1444.73738,2019.22934
600.76311,4354.66084
-388.21163,1234.59618
-121.60345,2029.31401
-820.34744,1304.9183
1204.66294,2072.80115
1005.70378,2074.6707
-998.60821,1363.74247
1100.07132,1624.09192
2000.96401,1525.51317
-134.74217,955.32322
1440.02311,1703.2497
-71.70314,854.26483
667.07398,4011.25601
-999.1169,1435.02735
329.10564,4504.57187
2743.73705,1615.89589
549.72213,4089.77603
-1140.79188,1529.05266
-736.80424,1788.56749
2689.75928,1627.08587
-750.38036,1919.39441
-858.84951,1841.0519
914.42124,2008.41125
2673.51836,1617.60292
2639.14085,1572.48677
-768.42764,1649.26811
2768.93426,292.56381
2534.52489,1644.28025
1476.97151,1999.21397
474.1492,3935.62829
-1120.48834,1604.37574
725.64482,2922.06097
804.90762,3306.38359
-462.36537,1745.09291
-321.35279,834.70134
-1054.36292,1692.44173
-539.4424,1017.79891
2253.69393,1461.98969
222.91305,4351.3126
-456.422,1175.43696
1803.92697,1588.20951
976.63103,2431.81415
2483.50244,1578.03987
-413.01369,1102.54667
770.09772,4308.92463
1177.14795,2086.82953
651.34653,4607.25232
-438.67564,1898.46541
-818.74912,1660.83149
-442.08216,913.6453
2858.0665,535.86328
-396.6271,1095.44908
2377.65129,1676.40389
1232.99005,1504.02692
2892.15024,870.81882
252.18447,3205.42679
122.61442,2552.72156
-232.73399,2307.9305
1453.96026,1336.58888
2682.16748,1637.94979
1355.95368,1904.68277
2047.12398,1587.9763
-252.99628,2113.61127
1355.42927,2012.23005
652.66992,4395.79059
961.3559,2641.68701
1810.28261,2061.70226
-305.82512,2194.39916
681.87578,3351.21006
-613.64374,1387.34092
808.29192,2131.46989
849.29641,2007.20545
-1169.09673,1752.61392
331.39595,4509.74101
-196.12367,801.34555
-660.99408,1165.96718
1695.36754,2053.54844
-1021.89324,1812.55157
752.14214,3138.46564
2825.15598,440.78815
-1049.6379,1683.49281
-556.24345,982.18089
1969.11153,1465.09646
999.44626,2077.86811
-90.59746,1550.15544
1787.85683,1336.99351
1121.47064,2098.10605
-422.14055,1248.80743
1730.08985,1671.20492
813.71539,4172.88471
1259.30892,1798.57077
2820.68143,413.6906
-1036.81645,1759.2634
1264.25457,1963.5756
781.60922,4290.62884
-374.82109,1589.07751
620.84862,4408.21268
838.87357,3186.13161
-502.53285,1260.92906
-829.806,1911.59089
1588.69168,1719.26021
2141.171,1447.93005
240.41704,4336.05889
1174.24629,1381.71392
-681.73254,1774.9552
-645.89338,1526.4112
-627.11679,1039.96266
-400.10141,1078.26909
702.54437,2941.64209
2062.38404,1606.61453
-759.24809,1140.81507
1178.57973,1665.03417
1378.65727,1350.20231
-710.41073,1141.78793
-150.04835,1118.56007
2476.95161,1729.88903
-722.71603,1305.68924
872.80189,3977.20456
805.46499,4180.27531
-221.2752,1037.36626
-266.72361,2029.86883
2414.65735,1543.06556
184.52338,1095.90736
773.76614,2563.47515
1836.67994,1922.76276
1804.53476,1381.39621
2454.15681,1723.19546
213.65047,4201.45463
1432.02306,2099.26264
768.12111,4223.93026
-68.85396,2141.02371
-1138.95826,1646.92395
816.16234,3305.32393
2357.30808,1825.01892
-982.37616,1789.53675
2778.91503,319.70399
2336.16285,1438.89554
-330.68737,1487.26334
769.80533,3811.8752
-64.22021,981.38109
-1094.45965,1494.56587
1226.91379,2095.78758
-851.87098,1692.10753
-860.98439,1533.48156
1686.75184,1633.08192
1554.70482,1450.28627
1709.30294,2018.65734
822.40703,3598.48657
864.10398,2144.6056
